Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Shipping_Mode
ORD-11108,2024-03-08,CUST-1099,Corporate,South,Books,Biography,1,35.88,0.2,28.7,4.73,First Class
ORD-11932,2024-01-03,CUST-1232,Home Office,Central,Clothing,T-Shirt,3,284.12,0.1,767.12,241.15,Express
ORD-10082,2024-08-05,CUST-1471,Corporate,West,Electronics,Laptop,5,498.66,0.15,2119.31,582.15,Standard
ORD-11481,2023-08-29,CUST-1265,Corporate,South,Electronics,Laptop,8,1915.31,0.15,13024.11,1781.65,First Class
ORD-12440,2024-12-29,CUST-1279,Consumer,South,Electronics,Smartwatch,1,697.32,0.25,522.99,65.16,Standard
ORD-10676,2024-04-13,CUST-1155,Home Office,South,Home & Kitchen,Vacuum,9,495.02,0.25,3341.39,716.86,Same Day
ORD-11588,2024-02-10,CUST-1125,Consumer,North,Clothing,Shoes,3,262.26,0.2,629.42,181.35,Express
ORD-12148,2024-11-26,CUST-1206,Consumer,Central,Electronics,Smartphone,6,282.66,0.2,1356.77,226.73,Same Day
ORD-11046,2023-09-20,CUST-1390,Corporate,South,Home & Kitchen,Coffee Maker,8,103.35,0.0,826.8,285.94,Standard
ORD-11460,2024-03-19,CUST-1172,Consumer,East,Clothing,T-Shirt,5,201.83,0.0,1009.15,186.37,First Class
ORD-10770,2024-01-03,CUST-1340,Consumer,East,Home & Kitchen,Vacuum,5,650.83,0.2,2603.32,601.51,Express
ORD-11668,2023-08-12,CUST-1189,Consumer,North,Electronics,Smartwatch,3,994.31,0.0,2982.93,809.59,Same Day
ORD-11916,2024-11-06,CUST-1281,Corporate,North,Clothing,Dress,3,241.86,0.0,725.58,250.76,First Class
ORD-12014,2023-07-06,CUST-1057,Consumer,North,Home & Kitchen,Cookware Set,7,481.79,0.0,3372.53,1022.79,First Class
ORD-10517,2024-05-14,CUST-1119,Corporate,Central,Electronics,Headphones,9,1360.23,0.25,9181.55,754.88,Same Day
ORD-10822,2023-04-04,CUST-1058,Consumer,Central,Books,Textbook,9,39.05,0.0,351.45,57.85,Express
ORD-10404,2023-09-12,CUST-1246,Corporate,West,Home & Kitchen,Air Fryer,10,442.33,0.0,4423.3,795.55,Express
ORD-10384,2023-12-07,CUST-1323,Consumer,East,Clothing,Jacket,3,261.47,0.25,588.31,43.68,Standard
ORD-12042,2023-10-11,CUST-1404,Corporate,North,Sports,Bicycle,7,993.86,0.0,6957.02,1002.85,Same Day
ORD-12095,2024-05-11,CUST-1149,Home Office,North,Sports,Yoga Mat,2,1012.67,0.1,1822.81,558.72,Express
ORD-10104,2024-01-03,CUST-1294,Corporate,East,Clothing,Shoes,2,258.93,0.0,517.86,85.14,Standard
ORD-11633,2023-09-14,CUST-1371,Consumer,Central,Home & Kitchen,Coffee Maker,7,314.93,0.25,1653.38,176.56,Standard
ORD-12408,2023-10-28,CUST-1124,Corporate,East,Sports,Bicycle,8,982.31,0.0,7858.48,703.79,Express
ORD-10688,2024-06-21,CUST-1171,Consumer,Central,Clothing,Dress,3,187.42,0.0,562.26,79.26,First Class
ORD-10794,2023-07-30,CUST-1466,Corporate,South,Sports,Yoga Mat,3,773.28,0.2,1855.87,158.52,Same Day
ORD-10826,2023-01-30,CUST-1208,Home Office,South,Home & Kitchen,Coffee Maker,9,288.75,0.1,2338.88,162.87,Standard
ORD-11877,2023-01-29,CUST-1403,Home Office,West,Books,Biography,4,55.52,0.2,177.66,24.29,First Class
ORD-11240,2023-08-03,CUST-1086,Consumer,South,Sports,Tennis Racket,10,917.04,0.2,7336.32,2367.94,Express
ORD-10062,2024-01-20,CUST-1203,Home Office,South,Sports,Yoga Mat,10,1395.11,0.2,11160.88,3598.36,Standard
ORD-11305,2024-06-16,CUST-1240,Corporate,North,Books,Novel,1,10.48,0.2,8.38,2.12,First Class
ORD-10852,2023-07-10,CUST-1124,Consumer,North,Sports,Running Shoes,8,549.2,0.2,3514.88,830.41,Standard
ORD-12460,2023-07-11,CUST-1496,Corporate,North,Sports,Running Shoes,2,366.12,0.15,622.4,152.35,Standard
ORD-10176,2024-01-11,CUST-1203,Corporate,East,Home & Kitchen,Cookware Set,2,382.95,0.15,651.01,59.44,Express
ORD-11262,2024-08-25,CUST-1461,Consumer,East,Clothing,Shoes,6,184.31,0.15,939.98,153.57,Standard
ORD-10223,2023-11-12,CUST-1370,Consumer,West,Sports,Bicycle,1,698.78,0.15,593.96,112.09,Same Day
ORD-10145,2023-03-20,CUST-1330,Consumer,Central,Home & Kitchen,Vacuum,1,388.94,0.0,388.94,116.49,First Class
ORD-11088,2023-01-12,CUST-1367,Corporate,South,Home & Kitchen,Blender,2,634.64,0.0,1269.28,184.78,First Class
ORD-10373,2024-10-20,CUST-1140,Corporate,West,Home & Kitchen,Air Fryer,5,653.81,0.2,2615.24,889.46,Same Day
ORD-11824,2023-07-17,CUST-1220,Corporate,East,Clothing,Jeans,4,279.14,0.0,1116.56,154.18,Express
ORD-12130,2024-12-26,CUST-1480,Home Office,North,Books,Self-Help,2,60.98,0.15,103.67,20.01,First Class
ORD-11142,2023-01-10,CUST-1081,Corporate,Central,Electronics,Headphones,8,1933.03,0.2,12371.39,2319.7,Express
ORD-12416,2024-07-20,CUST-1376,Corporate,West,Sports,Tennis Racket,9,1191.91,0.0,10727.19,1229.35,First Class
ORD-12185,2023-08-15,CUST-1421,Corporate,North,Home & Kitchen,Cookware Set,7,160.86,0.1,1013.42,228.59,Same Day
ORD-11274,2023-12-14,CUST-1196,Home Office,South,Clothing,Shoes,4,72.63,0.0,290.52,52.47,First Class
ORD-11265,2024-11-25,CUST-1205,Corporate,North,Books,Textbook,6,27.68,0.15,141.17,21.37,Express
ORD-12299,2023-04-15,CUST-1013,Corporate,South,Books,Cookbook,1,42.8,0.0,42.8,2.97,Standard
ORD-12368,2023-08-13,CUST-1227,Corporate,East,Clothing,Jacket,1,215.25,0.0,215.25,29.3,Same Day
ORD-10009,2024-08-21,CUST-1219,Home Office,West,Home & Kitchen,Blender,9,234.97,0.15,1797.52,231.56,Same Day
ORD-10449,2023-05-30,CUST-1376,Home Office,West,Books,Textbook,10,22.54,0.2,180.32,56.2,Same Day
ORD-11838,2024-06-10,CUST-1062,Consumer,South,Electronics,Laptop,1,279.42,0.25,209.56,17.93,Standard
ORD-10708,2024-06-16,CUST-1069,Corporate,East,Books,Novel,6,63.3,0.0,379.8,72.07,Same Day
ORD-10255,2024-08-22,CUST-1338,Corporate,North,Books,Textbook,7,34.91,0.1,219.93,23.25,Same Day
ORD-10882,2024-12-06,CUST-1308,Corporate,North,Home & Kitchen,Coffee Maker,9,178.57,0.0,1607.13,95.81,Express
ORD-11617,2023-09-16,CUST-1199,Consumer,West,Books,Textbook,1,34.16,0.0,34.16,10.33,First Class
ORD-10389,2023-06-18,CUST-1485,Corporate,North,Books,Textbook,8,33.99,0.0,271.92,74.79,Express
ORD-11276,2023-01-13,CUST-1082,Corporate,South,Books,Novel,2,34.24,0.2,54.78,16.91,First Class
ORD-12419,2023-01-05,CUST-1459,Consumer,East,Sports,Yoga Mat,3,253.27,0.1,683.83,36.21,Same Day
ORD-11581,2023-10-06,CUST-1262,Consumer,Central,Sports,Dumbbells,1,387.33,0.0,387.33,118.76,Standard
ORD-10908,2024-11-11,CUST-1127,Home Office,South,Home & Kitchen,Cookware Set,9,231.69,0.0,2085.21,671.42,First Class
ORD-10924,2024-12-14,CUST-1213,Home Office,West,Electronics,Smartphone,1,1669.5,0.0,1669.5,118.46,Same Day
ORD-10751,2024-03-21,CUST-1395,Corporate,West,Home & Kitchen,Blender,2,760.43,0.0,1520.86,403.9,Standard
ORD-11939,2024-01-11,CUST-1254,Consumer,Central,Sports,Dumbbells,10,29.26,0.0,292.6,25.72,Standard
ORD-10460,2024-05-31,CUST-1350,Corporate,South,Clothing,Shoes,2,127.93,0.0,255.86,28.32,Standard
ORD-11747,2024-09-08,CUST-1034,Corporate,North,Books,Cookbook,1,74.6,0.0,74.6,16.38,First Class
ORD-11997,2024-08-19,CUST-1383,Home Office,South,Home & Kitchen,Vacuum,1,698.89,0.25,524.17,174.79,Standard
ORD-11224,2024-01-17,CUST-1390,Home Office,North,Sports,Tennis Racket,1,385.81,0.1,347.23,93.15,First Class
ORD-11168,2024-07-20,CUST-1107,Consumer,East,Electronics,Smartphone,9,1841.69,0.0,16575.21,2345.09,Express
ORD-10958,2024-07-22,CUST-1228,Corporate,North,Clothing,T-Shirt,10,70.59,0.2,564.72,58.72,Standard
ORD-10501,2024-08-28,CUST-1305,Corporate,Central,Sports,Running Shoes,3,834.1,0.2,2001.84,423.96,First Class
ORD-11727,2023-10-24,CUST-1146,Home Office,South,Sports,Running Shoes,10,1489.96,0.2,11919.68,827.85,Standard
ORD-10739,2024-03-26,CUST-1209,Corporate,Central,Books,Textbook,3,20.1,0.0,60.3,20.56,Standard
ORD-10040,2023-09-29,CUST-1019,Consumer,Central,Sports,Running Shoes,2,1410.37,0.0,2820.74,292.15,First Class
ORD-10868,2024-08-20,CUST-1332,Consumer,South,Books,Cookbook,7,28.78,0.2,161.17,52.6,Express
ORD-10731,2024-04-23,CUST-1137,Home Office,Central,Electronics,Smartwatch,10,1752.88,0.1,15775.92,1796.65,First Class
ORD-10539,2024-02-13,CUST-1134,Consumer,West,Clothing,Jacket,10,43.11,0.2,344.88,22.35,First Class
ORD-11201,2024-07-19,CUST-1429,Home Office,South,Sports,Yoga Mat,5,1388.66,0.0,6943.3,547.08,Standard
ORD-11339,2024-12-29,CUST-1378,Corporate,East,Electronics,Smartphone,2,1589.78,0.25,2384.67,681.47,First Class
ORD-10697,2023-05-21,CUST-1265,Corporate,East,Home & Kitchen,Coffee Maker,6,450.82,0.25,2028.69,188.9,First Class
ORD-11671,2023-08-10,CUST-1407,Corporate,East,Home & Kitchen,Air Fryer,1,175.28,0.25,131.46,25.88,Standard
ORD-12108,2023-10-31,CUST-1340,Consumer,North,Books,Textbook,3,55.2,0.25,124.2,29.4,First Class
ORD-12097,2024-02-02,CUST-1383,Corporate,South,Electronics,Tablet,3,383.64,0.0,1150.92,370.13,Express
ORD-11371,2023-08-21,CUST-1499,Corporate,North,Electronics,Headphones,1,967.73,0.15,822.57,72.28,Standard
ORD-11145,2023-11-28,CUST-1301,Home Office,East,Sports,Tennis Racket,9,1168.71,0.0,10518.39,934.31,First Class
ORD-11031,2023-01-14,CUST-1146,Consumer,South,Books,Cookbook,8,60.58,0.25,363.48,88.49,Standard
ORD-10372,2024-10-24,CUST-1088,Home Office,North,Books,Self-Help,1,11.4,0.1,10.26,3.32,Express
ORD-10667,2024-11-21,CUST-1186,Consumer,North,Electronics,Smartwatch,1,1785.53,0.15,1517.7,506.3,First Class
ORD-11431,2023-12-02,CUST-1085,Home Office,East,Electronics,Laptop,8,407.5,0.0,3260.0,342.32,First Class
ORD-12245,2024-08-10,CUST-1492,Corporate,South,Sports,Tennis Racket,5,977.5,0.0,4887.5,979.33,Standard
ORD-10357,2024-02-09,CUST-1462,Home Office,North,Sports,Bicycle,4,869.75,0.1,3131.1,437.28,Express
ORD-10967,2023-10-08,CUST-1005,Consumer,West,Home & Kitchen,Cookware Set,3,633.55,0.25,1425.49,412.58,Express
ORD-10783,2024-02-06,CUST-1026,Corporate,North,Books,Self-Help,5,26.98,0.15,114.67,34.27,Standard
ORD-10735,2023-05-20,CUST-1014,Corporate,East,Sports,Bicycle,1,647.48,0.0,647.48,63.33,Express
ORD-11353,2023-11-21,CUST-1212,Consumer,South,Clothing,Jeans,8,53.7,0.2,343.68,79.55,Standard
ORD-11035,2024-10-24,CUST-1217,Consumer,East,Home & Kitchen,Vacuum,3,670.44,0.0,2011.32,585.3,Standard
ORD-10970,2023-09-23,CUST-1004,Home Office,Central,Sports,Tennis Racket,7,902.06,0.1,5682.98,1293.97,Express
ORD-10470,2023-05-29,CUST-1241,Home Office,West,Clothing,Shoes,1,290.08,0.25,217.56,16.82,Standard
ORD-10655,2023-11-30,CUST-1117,Consumer,East,Books,Self-Help,7,50.58,0.0,354.06,97.06,Express
ORD-12377,2024-12-11,CUST-1044,Home Office,East,Clothing,Shoes,2,174.97,0.0,349.94,86.69,Standard
ORD-11909,2024-03-11,CUST-1176,Consumer,East,Books,Cookbook,5,43.19,0.15,183.56,59.01,Same Day
ORD-12354,2023-10-08,CUST-1044,Corporate,Central,Electronics,Laptop,3,1731.95,0.25,3896.89,384.85,Express
ORD-11396,2024-09-04,CUST-1468,Home Office,West,Books,Self-Help,4,58.69,0.0,234.76,18.11,Same Day
ORD-11536,2023-10-28,CUST-1437,Consumer,North,Sports,Yoga Mat,8,1054.87,0.0,8438.96,2706.19,Same Day
ORD-12034,2024-05-19,CUST-1341,Home Office,West,Sports,Tennis Racket,3,957.38,0.2,2297.71,176.68,Same Day
ORD-12203,2023-12-03,CUST-1275,Home Office,West,Home & Kitchen,Coffee Maker,4,691.76,0.25,2075.28,621.4,Express
ORD-11549,2023-08-19,CUST-1383,Consumer,West,Books,Novel,6,23.48,0.1,126.79,23.45,First Class
ORD-11328,2023-11-04,CUST-1474,Home Office,South,Sports,Running Shoes,9,497.02,0.1,4025.86,325.59,Express
ORD-11256,2024-10-19,CUST-1482,Consumer,South,Clothing,Jacket,4,148.9,0.0,595.6,179.39,Same Day
ORD-12183,2023-10-09,CUST-1483,Corporate,Central,Electronics,Smartwatch,8,642.37,0.25,3854.22,815.67,Standard
ORD-11425,15/02/2023,CUST-1466,Consumer,North,Sports,Tennis Racket,9,1277.6,0.0,11498.4,2924.5,First Class
ORD-11464,2024-11-13,CUST-1467,Corporate,Central,Books,Biography,8,28.67,0.2,183.49,13.84,Standard
ORD-11555,2023-10-13,CUST-1135,Home Office,West,Home & Kitchen,Cookware Set,6,193.88,0.15,988.79,250.0,Express
ORD-12177,2024-01-15,CUST-1224,Consumer,,Sports,Tennis Racket,10,463.87,0.2,3710.96,695.23,Same Day
ORD-11250,2024-12-28,CUST-1031,Corporate,North,Clothing,T-Shirt,2,137.48,0.0,274.96,50.32,Same Day
ORD-11699,2024-11-13,CUST-1374,Corporate,West,Sports,Running Shoes,9,1095.83,0.15,8383.1,2041.75,Same Day
ORD-11252,2024-11-16,CUST-1031,Consumer,South,Sports,Yoga Mat,7,1412.3,0.1,8897.49,2680.95,Express
ORD-12466,2024-07-08,CUST-1216,Consumer,West,Clothing,Shoes,7,48.71,0.25,255.73,23.49,Standard
ORD-12342,2023-08-24,CUST-1440,Corporate,East,Home & Kitchen,Coffee Maker,2,193.29,0.0,386.58,60.36,Standard
ORD-11236,2024-08-31,CUST-1080,Consumer,East,Electronics,Smartwatch,2,1025.47,0.0,2050.94,487.08,Express
ORD-10885,2023-07-31,CUST-1066,Consumer,East,Sports,Bicycle,2,730.42,0.1,1314.76,442.45,First Class
ORD-10079,2023-03-18,CUST-1080,Consumer,West,Clothing,Jacket,3,204.92,0.0,614.76,62.79,First Class
ORD-11172,2023-08-10,CUST-1387,Consumer,East,Sports,Running Shoes,5,1385.98,0.25,5197.42,1434.46,First Class
ORD-10814,2023-11-09,CUST-1455,Corporate,South,Electronics,Smartphone,10,455.85,0.1,4102.65,265.01,Express
ORD-11852,2024-02-29,CUST-1195,Home Office,Central,Clothing,T-Shirt,10,75.63,0.1,680.67,173.94,Same Day
ORD-12021,2024-11-23,CUST-1012,Home Office,Central,Electronics,Tablet,3,549.19,0.25,1235.68,302.04,First Class
ORD-10671,2024-11-25,CUST-1422,Home Office,East,Books,Self-Help,2,46.87,0.1,84.37,22.18,First Class
ORD-12208,2024-10-14,CUST-1447,Corporate,North,Sports,Yoga Mat,6,1414.57,0.0,8487.42,1729.7,Express
ORD-12465,2023-11-19,CUST-1358,Corporate,West,Sports,Running Shoes,8,245.38,0.15,1668.58,331.23,Standard
ORD-10057,2023-01-28,CUST-1042,Home Office,West,Clothing,Dress,7,169.55,0.15,1008.82,221.25,Express
ORD-10133,2024-09-02,CUST-1043,Consumer,South,Clothing,Jacket,6,107.26,0.25,482.67,160.45,Express
ORD-11140,2024-03-11,CUST-1075,Consumer,East,Home & Kitchen,Cookware Set,2,343.39,0.1,618.1,108.21,First Class
ORD-10933,2023-02-16,CUST-1496,Home Office,East,Clothing,T-Shirt,6,296.13,0.0,1776.78,426.66,First Class
ORD-10928,2024-11-12,CUST-1298,Consumer,North,Books,Novel,5,10.67,0.25,40.01,13.47,Express
ORD-10823,2024-02-22,CUST-1347,Consumer,North,Home & Kitchen,Blender,2,187.0,0.0,374.0,53.12,Same Day
ORD-11432,2023-05-03,CUST-1202,Consumer,North,Home & Kitchen,Air Fryer,10,264.83,0.0,2648.3,218.61,First Class
ORD-11392,2023-04-02,CUST-1170,Corporate,Central,Books,Biography,3,64.67,0.25,145.51,29.09,Express
ORD-11531,2023-01-28,CUST-1194,Consumer,West,Books,Self-Help,6,53.42,0.2,256.42,50.54,Standard
ORD-11214,2023-02-25,CUST-1137,Corporate,South,Home & Kitchen,Cookware Set,8,358.42,0.1,2580.62,437.68,Same Day
ORD-10504,2023-08-25,CUST-1407,Consumer,Central,Books,Cookbook,7,30.97,0.25,162.59,22.42,Same Day
ORD-12494,2023-10-12,CUST-1431,Home Office,North,Sports,Tennis Racket,10,1027.1,0.25,7703.25,1636.98,Same Day
ORD-10347,2023-12-26,CUST-1279,Corporate,North,Books,Cookbook,7,77.84,0.1,490.39,154.24,First Class
ORD-11996,2024-11-30,CUST-1452,Home Office,North,Clothing,T-Shirt,3,211.46,0.15,539.22,41.46,First Class
ORD-10386,2024-06-30,CUST-1102,Home Office,East,Books,Cookbook,8,40.03,0.1,288.22,14.81,Standard
ORD-11024,2024-05-24,CUST-1275,Home Office,West,Sports,Running Shoes,4,228.88,0.1,823.97,144.69,Express
ORD-11958,2024-12-04,CUST-1009,Consumer,East,Electronics,Tablet,7,1602.04,0.0,11214.28,2582.74,Same Day
ORD-11384,2023-10-10,CUST-1463,Corporate,Central,Books,Novel,5,54.66,0.25,204.97,54.77,Same Day
ORD-10894,2024-03-24,CUST-1071,Corporate,East,Books,Cookbook,9,14.78,0.2,106.42,13.06,Express
ORD-10828,2023-05-26,CUST-1191,Home Office,South,Books,Novel,9,69.24,0.0,623.16,177.52,Express
ORD-12458,2024-10-16,CUST-1014,Consumer,East,Sports,Yoga Mat,1,1482.94,0.25,1112.2,302.78,Express
ORD-10475,2024-07-26,CUST-1468,Home Office,East,Sports,Yoga Mat,2,1111.97,0.0,2223.94,477.88,Same Day
ORD-11683,2023-05-20,CUST-1423,Consumer,North,Home & Kitchen,Air Fryer,5,453.17,0.0,2265.85,339.02,First Class
ORD-12162,2024-05-29,CUST-1167,Corporate,East,Home & Kitchen,Blender,6,584.6,0.0,3507.6,602.69,Standard
ORD-12351,2023-11-09,CUST-1473,Consumer,East,Books,Cookbook,10,18.77,0.25,140.77,14.15,Same Day
ORD-12147,2024-04-02,CUST-1403,Corporate,North,Sports,Running Shoes,4,638.59,0.0,2554.36,242.19,Standard
ORD-12110,2023-02-11,CUST-1022,Corporate,Central,Clothing,Jeans,4,222.68,0.2,712.58,150.71,Express
ORD-10652,2024-12-02,CUST-1432,Corporate,West,Books,Textbook,4,29.35,0.0,117.4,33.93,Express
ORD-10172,2023-11-10,CUST-1228,Home Office,West,Sports,Running Shoes,2,498.79,0.0,997.58,247.67,Express
ORD-11474,2024-11-25,CUST-1491,Consumer,Central,Electronics,Laptop,6,773.12,0.2,3710.98,943.79,Same Day
ORD-11149,2023-09-16,CUST-1251,Corporate,East,Electronics,Tablet,10,879.73,0.15,7477.7,821.95,Express
ORD-10038,2023-07-24,CUST-1418,Corporate,East,Clothing,T-Shirt,1,127.11,0.25,95.33,18.23,Same Day
ORD-11554,2023-11-28,CUST-1464,Consumer,Central,Home & Kitchen,Cookware Set,4,495.83,0.0,1983.32,650.62,Express
ORD-12409,2023-09-19,CUST-1256,Consumer,Central,Home & Kitchen,Coffee Maker,4,313.95,0.2,1004.64,280.53,First Class
ORD-10713,2024-08-18,CUST-1303,Corporate,West,Electronics,Smartphone,8,1708.6,0.0,13668.8,3819.68,Same Day
ORD-10090,2023-04-27,CUST-1236,Consumer,South,Clothing,Jacket,9,174.23,0.1,1411.26,110.03,First Class
ORD-10166,2024-11-03,CUST-1321,Consumer,Central,Home & Kitchen,Coffee Maker,2,317.82,0.0,635.64,77.76,Same Day
ORD-11205,2024-06-09,CUST-1344,Consumer,East,Electronics,Headphones,6,482.11,0.0,2892.66,538.15,Standard
ORD-10875,2024-11-02,CUST-1006,Corporate,Central,Home & Kitchen,Cookware Set,7,637.35,0.1,4015.3,1190.77,Express
ORD-10444,2024-01-03,CUST-1396,Corporate,West,Home & Kitchen,Blender,6,559.69,0.1,3022.33,570.78,Standard
ORD-12173,2024-08-12,CUST-1131,Corporate,West,Home & Kitchen,Blender,7,207.43,0.0,1452.01,328.59,Same Day
ORD-12314,2023-02-28,CUST-1399,Corporate,South,Books,Self-Help,8,18.45,0.0,147.6,26.11,Same Day
ORD-12457,2023-01-12,CUST-1440,Consumer,Central,Books,Biography,10,68.62,0.15,583.27,132.01,Standard
ORD-11093,2024-06-24,CUST-1020,Corporate,North,Books,Biography,7,19.17,0.0,134.19,42.77,Standard
ORD-11827,2023-10-21,CUST-1192,Consumer,North,Home & Kitchen,Coffee Maker,6,482.32,0.0,2893.92,275.03,Express
ORD-11155,2024-08-12,CUST-1123,Home Office,Central,Home & Kitchen,Coffee Maker,3,704.33,0.0,2112.99,153.05,Same Day
ORD-11324,2023-06-30,CUST-1168,Home Office,West,Electronics,Headphones,10,1558.21,0.0,15582.1,3081.85,Same Day
ORD-10216,2023-09-12,CUST-1003,Corporate,West,Electronics,Tablet,3,1404.66,0.0,4213.98,814.29,Express
ORD-11350,2023-08-27,CUST-1479,Consumer,East,Clothing,Jeans,3,76.48,0.1,206.5,71.72,Standard
ORD-10510,2023-12-05,CUST-1041,Consumer,North,Home & Kitchen,Vacuum,8,798.47,0.2,5110.21,1468.81,Same Day
ORD-11680,2023-05-10,CUST-1461,Consumer,South,Sports,Bicycle,10,1392.69,0.0,13926.9,4024.6,Standard
ORD-10499,2024-02-04,CUST-1158,Consumer,South,Sports,Yoga Mat,10,178.29,0.0,1782.9,134.24,Same Day
ORD-12109,2024-10-23,CUST-1342,Home Office,East,Books,Novel,5,33.47,0.15,142.25,29.06,Standard
ORD-11856,2024-07-07,CUST-1432,Consumer,North,Clothing,T-Shirt,1,80.02,0.15,68.02,12.8,Standard
ORD-11388,2023-02-10,CUST-1177,Home Office,West,Electronics,Smartphone,10,849.26,0.1,7643.34,2251.61,First Class
ORD-11519,2024-02-16,CUST-1190,Corporate,East,Sports,Tennis Racket,6,239.9,0.1,1295.46,132.38,Same Day
ORD-12289,2024-02-02,CUST-1037,Consumer,West,Home & Kitchen,Coffee Maker,7,601.85,0.0,4212.95,1251.4,Standard
ORD-11540,2024-07-10,CUST-1054,Corporate,West,Home & Kitchen,Vacuum,9,65.4,0.2,470.88,75.57,Standard
ORD-11217,2024-07-02,CUST-1202,Home Office,South,Electronics,Smartwatch,9,578.83,0.0,5209.47,1800.21,Same Day
ORD-11416,2024-03-31,CUST-1015,Home Office,North,Sports,Dumbbells,3,1339.87,0.15,3416.67,323.4,Standard
ORD-12115,2024-05-06,CUST-1125,Corporate,Central,Sports,Tennis Racket,8,1375.46,0.1,9903.31,2391.49,Same Day
ORD-11676,2024-06-29,CUST-1089,Home Office,West,Electronics,Smartphone,1,1052.71,0.0,1052.71,170.92,Standard
ORD-11197,2024-01-24,CUST-1164,Corporate,South,Clothing,T-Shirt,6,186.19,0.2,893.71,218.8,Same Day
ORD-11542,2023-03-30,CUST-1292,Consumer,South,Books,Self-Help,3,74.35,0.0,223.05,12.77,First Class
ORD-10953,2024-12-05,CUST-1305,Consumer,West,Books,Textbook,4,12.38,0.1,44.57,8.76,Standard
ORD-10750,2024-03-15,CUST-1307,Corporate,South,Electronics,Tablet,3,556.88,0.0,1670.64,284.53,Standard
ORD-10234,2023-11-04,CUST-1439,Home Office,South,Books,Textbook,8,62.81,0.0,502.48,153.16,First Class
ORD-10732,2023-06-04,CUST-1382,Home Office,east,Sports,Yoga Mat,6,795.35,0.1,4294.89,405.11,First Class
ORD-10535,2024-09-01,CUST-1328,Corporate,north,Home & Kitchen,Vacuum,10,179.68,0.25,1347.6,434.33,First Class
ORD-11156,2023-09-27,CUST-1334,Consumer,North,Books,Self-Help,2,13.97,0.15,23.75,4.54,Same Day
ORD-12161,2023-07-05,CUST-1299,Home Office,East,Sports,Running Shoes,6,1075.74,0.15,5486.27,808.77,Express
ORD-11209,2023-09-27,CUST-1314,Corporate,Central,Sports,Tennis Racket,3,332.61,0.0,997.83,175.07,Express
ORD-11065,2024-09-23,CUST-1477,Corporate,North,Sports,Yoga Mat,2,1493.16,0.0,2986.32,731.31,First Class
ORD-11062,2023-05-08,CUST-1358,Corporate,West,Home & Kitchen,Cookware Set,5,62.14,0.15,264.09,78.1,First Class
ORD-11167,2024-12-23,CUST-1486,Home Office,West,Home & Kitchen,Air Fryer,1,427.58,0.0,427.58,136.88,Same Day
ORD-11492,2024-07-22,CUST-1080,Home Office,West,Electronics,Headphones,3,1036.89,0.1,2799.6,665.65,Same Day
ORD-12078,2023-05-25,CUST-1291,Corporate,West,Electronics,Smartwatch,6,1624.65,0.2,7798.32,2045.92,Standard
ORD-10884,2024-02-25,CUST-1200,Consumer,North,Electronics,Headphones,3,1133.36,0.0,3400.08,1046.93,Express
ORD-10143,2024-08-01,CUST-1329,Home Office,Central,Books,Cookbook,10,62.81,0.1,565.29,143.78,Same Day
ORD-12477,2024-12-16,CUST-1245,Consumer,South,Clothing,Jeans,3,73.1,0.2,175.44,45.95,Express
ORD-10850,2023-12-14,CUST-1333,Home Office,North,Books,Cookbook,7,42.49,0.15,252.82,59.61,First Class
ORD-10717,2024-07-09,CUST-1175,Home Office,Central,Books,Textbook,8,30.55,0.1,219.96,44.31,Standard
ORD-12395,2023-01-06,CUST-1197,Home Office,West,Electronics,Tablet,2,1504.42,0.1,2707.96,518.42,Same Day
ORD-10264,2023-11-30,CUST-1192,Corporate,West,Home & Kitchen,Cookware Set,8,601.16,0.15,4087.89,1163.38,Same Day
ORD-10075,2024-05-04,CUST-1058,Consumer,West,Books,Cookbook,3,40.83,0.0,122.49,15.4,First Class
ORD-10395,2024-12-05,CUST-1477,Corporate,East,Books,Biography,9,21.23,0.1,171.96,55.56,Express
ORD-12138,2024-03-09,CUST-1302,Corporate,North,Books,Biography,3,53.92,0.25,121.32,28.53,First Class
ORD-12359,2023-01-22,CUST-1477,Home Office,,Electronics,Smartwatch,1,599.95,0.2,479.96,30.73,First Class
ORD-10396,2024-05-20,CUST-1076,Consumer,Central,Electronics,Laptop,2,1408.94,0.25,2113.41,469.7,Standard
ORD-11365,2023-07-09,CUST-1373,Home Office,East,Books,Biography,2,72.08,0.0,144.16,16.99,Same Day
ORD-12098,2023-06-03,CUST-1073,Consumer,West,Sports,Bicycle,1,293.14,0.0,293.14,90.04,Express
ORD-11903,2023-04-25,CUST-1071,Consumer,South,Books,Biography,4,61.78,0.25,185.34,58.2,First Class
ORD-10595,2023-03-30,CUST-1218,Corporate,South,Electronics,Tablet,1,1825.93,0.0,1825.93,301.42,First Class
ORD-11296,2023-06-12,CUST-1392,Home Office,West,Books,Textbook,2,24.79,0.15,42.14,5.76,First Class
ORD-11821,2023-08-01,CUST-1080,Consumer,West,Clothing,Shoes,3,33.56,0.2,80.54,7.69,First Class
ORD-10872,2024-01-03,CUST-1461,Consumer,East,Books,Novel,4,22.57,0.0,90.28,21.99,Standard
ORD-11548,2024-02-21,CUST-1030,Corporate,North,Clothing,Shoes,6,255.14,0.0,1530.84,456.79,Same Day
